line_no,is_ainu_line,num_tokens,ngram_size,num_ngrams,num_pred_target_ngrams,num_pred_non_target_ngrams,non_target_labels_set,non_target_ngram_samples,text
4384,True,7,2,6,6,0,,,"a= utari utar_ turano a= ye wa,"
4385,True,10,2,9,9,0,,,a= eramsinne wa onne =an pe ne kusu a= ye.
4386,True,5,2,4,4,0,,,sekor sino katkemat hawean sekor.
4387,True,11,2,10,10,0,,,"Penanpe pis ta san h_ine ciyehe turi a turi a akus,"
4388,True,4,2,3,3,0,,,pon kurmat utar ...
4389,True,13,2,12,12,0,,,"pon kurmat utar eun isatke wa poronno saranpe satke pa h_i kus_ ora,"
4390,True,3,2,2,2,0,,,tunasno ciyehe a=e...
4391,True,13,2,12,12,0,,,"ciye a= etaye hine a= epirka kor an =an akus_ Penanpe san h_ine,"
4392,True,16,2,15,15,0,,,"""a= kor Pananpe i= tura wen kur_ ne wa mak ne hine nispa ne ru an?"""
4393,True,7,2,6,6,0,,,"""tapne kane e= ki pekor a= epaskuma."""
4394,True,9,2,8,8,0,,,"sekor hawean kor soyne h_ine pis ta san h_ine,"
4395,True,11,2,10,10,0,,,"maciya or_ ta san h_ine ciyehe turi a turi a h_ine,"
4396,True,6,2,5,5,0,,,"eun pon kurmat utar isatke akus_,"
4397,True,7,2,6,6,0,,,"ohonno isatke hontom ta ciyehe moymoye yakun,"
4398,True,9,2,8,8,0,,,"""tan  wen kamuy te ta ka ikka a p,"
4399,True,6,2,5,5,0,,,"MATA suy ikka eek sir_ TANA."""
4400,True,7,2,6,6,0,,,"sekor hawean kor ciyehe a= tuypatuypa hine,"
4401,True,7,2,6,6,0,,,tu ray wen ray SITATTE SOOIUYOONA MIZIKAI...
4402,True,10,2,9,9,0,,,"a= unuhu an a= onaha an h_ine oka =an h_ike,"
4403,True,8,2,7,7,0,,,a= ona sorekus pakno nispa isam nispa ne.
4404,True,7,2,6,6,0,,,"pak ison kur isam kur_ ne wa,"
4405,True,15,2,14,14,0,,,nep a= e rusuy ka nep a= kor_ rusuy ka somo ki ayne poro =an.
4406,True,9,2,8,8,0,,,"hi orano a= ona ekimne kuni a= kokopan wa,"
4407,True,16,2,15,15,0,,,"sinen a= ne ekimne =an wa yuk ne ciki kamuy ne ciki nuwe a= koan korka,"
4408,True,6,2,5,5,0,,,"kuca or_ ta arpa =an rusuy,"
4409,True,6,2,5,5,0,,,"kuca or un ki hi kusu,"
4410,True,12,2,11,11,0,,,"kuca or_ ta arpa =an h_ine inawroski =an SITARI ki hine ora,"
4411,True,10,2,9,9,0,,,"ekimne =an ruwe ne akusu, orano konto ekimne =an wa,"
4412,True,5,2,4,4,0,,,"sirpirka hine soyne =an akus_,"
4413,True,7,2,6,6,0,,,orano konto niskur uekarpa. orano upas as.
4414,True,13,2,12,12,0,,,"eun arpa =an h_i ka a= erampewtek no hinak un arpa =an ayne,"
4415,True,9,2,8,8,0,,,"hinak ta hnta a= eokok humi as h_i kusu,"
4416,True,11,2,10,10,0,,,"a= otetterke kor a= pusu hine inkar =an ruwe ne akusu,"
4417,True,10,2,9,9,0,,,"pirka okere pon menoko tane ray kuni neno an h_ine,"
4418,True,7,2,6,6,0,,,"upas tum oma hine a= pa hine,"
4419,True,12,2,11,11,0,,,"orano konto neun arpa =an humi an h_i ka a= erampewtek no,"
4420,True,10,2,9,9,0,,,"kon ... sike ... citarpe sike ki p ne kusu,"
4421,True,5,2,4,4,0,,,"orano konto a= etapkokonnaracinracin h_ine,"
4422,True,9,2,8,8,0,,,hinak un arpa =an akusu hinak un upas tuy.
4423,True,11,2,10,10,0,,,"sorekusu upas poro p ne kusu hinak un arpa =an ayne,"
4424,True,6,2,5,5,0,,,hinak wa rawosma =an. a= eramutuy.
4425,True,15,2,14,14,0,,,nea pon menoko a= ani hine ... hi neno ... no an h_ine rawosma =an.
4426,True,8,2,7,7,0,,,"a= eramutuy hine inkar =an ruwe ne akusu,"
4427,True,11,2,10,10,0,,,"kuca or_ ta saramanto kari turse =an h_i ne an hine,"
4428,True,8,2,7,7,0,,,"ape etok ta turse =an ruwe ne akusu,"
4429,True,8,2,7,7,0,,,"pirka okere okkaypo ay kar kor an h_ine,"
4430,True,13,2,12,12,0,,,"kuca or_ ta turse =an pe ne kus_ earkinne eramutuy ruwe ne hine,"
4431,True,10,2,9,9,0,,,"ora a= ukoonkami kor sorekusu okkaypo nispa i= erampokiwen wa,"
4432,True,10,2,9,9,0,,,"""nep ka kamuy numa hene nep ne yakka pirka kusu,"
4433,True,10,2,9,9,0,,,i= erusa wa i= kore yak pon menoko a= siknure.
4434,True,12,2,11,11,0,,,"upas tum ta a= pa p ne wa ki ruwe ne na."""
4435,True,10,2,9,9,0,,,"sekor hawean =an kor ... hawean =an kor ki akusu,"
4436,True,9,2,8,8,0,,,ramyupkosanu hopuni hine kamuy numa sapte hine i= kore.
4437,True,12,2,11,11,0,,,"oro ta konto nea pon menoko a= atusare hine, rawpeka a= tumam."
4438,True,7,2,6,6,0,,,orano i= erampokiwen ne okkaypo nispa ki.
4439,True,9,2,8,8,0,,,"""ape ari. ape ruyka wa i= kore yak pirka."
4440,True,9,2,8,8,0,,,"nen poka pon menoko a= siknure kus ne kus."""
4441,True,6,2,5,5,0,,,sekor hawean =an kor a= tumam.
4442,True,8,2,7,7,0,,,a= kamtutanure a= tumam orano ki ayne hese.
4443,True,6,2,5,5,0,,,"siknu hine hese hi kusu ora,"
4444,True,12,2,11,11,0,,,hopuni =an h_ine ape sam ta ek =an h_ine mono a =an.
4445,True,6,2,5,5,0,,,"herikasi inkar =an ruwe ne akus_,"
4446,True,14,2,13,13,0,,,"emko cikuy pas or a= kuste emko cipor pe or a= kuste apekor an,"
4447,True,14,2,13,13,0,,,sorekusu poro kamuy nea oro wa rawosma =an saramanto or_ ta an ruwe ne.
4448,True,9,2,8,8,0,,,"sorekusu inkar_ ne wa a= ki p ne korka,"
4449,True,12,2,11,11,0,,,"sorekusu iruska =an korka iruska katun a= ki ka somo ki no,"
4450,True,9,2,8,8,0,,,"nea ay kar kor an okkaypo a= nusuye wa,"
4451,True,8,2,7,7,0,,,"""op kor ciki op nici kar yak pirka."""
4452,True,6,2,5,5,0,,,"a= tasiroho sayaha a= etaye hine,"
4453,True,11,2,10,10,0,,,"nicihi a= kar h_ine a= uhuyka sir_ nukar pe ne kusu,"
4454,True,9,2,8,8,0,,,"konto hopuni hine op sanke hine nici kar h_ine,"
4455,True,8,2,7,7,0,,,hoka eusi hine orano oka =an ruwe ne.
4456,True,9,2,8,8,0,,,"inkar =an ranke inkar =an ranke kor ki ayne,"
4457,True,8,2,7,7,0,,,nea kamuy osirpici hine ape etok ta citursere.
4458,True,6,2,5,5,0,,,eun sorekusu poro paroho a= sirkootke.
4459,True,12,2,11,11,0,,,nea okkaypo ne ya ki. a= kopasrota kor a= rayke ruwe ne.
4460,True,8,2,7,7,0,,,"""nep kusu ene ki hine e= an y_a?"""
4461,True,9,2,8,8,0,,,"sekor hawean =an kor a= kopasrota kor ki hine,"
4462,True,6,2,5,5,0,,,"sorekusu upas poro p ne kus,"
4463,True,7,2,6,6,0,,,"Iskar anak upas poro p ne kusu,"
4464,True,11,2,10,10,0,,,"orowa apa pa un a= ninpaninpa hine a= anu hine orano,"
4465,True,10,2,9,9,0,,,"konto nea pon menoko nea okkaypo eun a= ye hine,"
4466,True,13,2,12,12,0,,,"""nep ka sayo a= kar pe e= kor_ ciki nep i= kore yakne,"
4467,True,10,2,9,9,0,,,"sayokar =an paro a= atte usey hene ki kus ne."""
4468,True,6,2,5,5,0,,,"sekor hawean =an ruwe ne akusu,"
4469,True,7,2,6,6,0,,,"na ponno pirkep i= kore h_i kusu,"
4470,True,15,2,14,14,0,,,"sayo a= kar h_i yayteknata sayokar =an h_ine a= namte hine paro a= atte akusu,"
4471,True,8,2,7,7,0,,,"sampesituri ruwe ne noyne an hine iki ayne,"
4472,True,12,2,11,11,0,,,"a= kar ayne sirpeker kor easir siknu yayraman h_ine, kasi a= seske."
4473,True,8,2,7,7,0,,,"a= kamtutanure a= tumam wa siknu hi ora,"
4474,True,5,2,4,4,0,,,"hopuni =an pe ne kusu,"
4475,True,8,2,7,7,0,,,"esipinpap anak rupus wa okay pe ne kusu,"
4476,True,10,2,9,9,0,,,"citarpe or sorekusu cikemekarpe pirka hike o p ne kusu,"
4477,True,7,2,6,6,0,,,"a= mire hine a= anu hine ora,"
4478,True,11,2,10,10,0,,,"hopuni ruwe ne aku ... hopuni hine … ruwe ne akusu,"
4479,True,3,2,2,2,0,,,"nea okkaypo eun,"
4480,True,9,2,8,8,0,,,"""a= yupihi!"" sekor hawean kor koterke ruwe ne akus_,"
4481,True,8,2,7,7,0,,,"nea okkaypo, ""a= turesi!"" sekor hawean kor ukoterke."
4482,True,11,2,10,10,0,,,"ukoparaparak pa wa sorekusu umuraypa ki pa ruwe ne hine ora,"
4483,True,15,2,14,14,0,,,"""hinak wa a= kor okkaypo nispa ene a= turesi rupus wa pa ruwe ne ya?"""
4484,True,4,2,3,3,0,,,"i= kopisi hi kus_,"
4485,True,14,2,13,13,0,,,"""tapne kane a= kor Iskar emkoho kor_ nispa a= ona ne hine oka =an."
4486,True,10,2,9,9,0,,,"sine ipone p a= ne hine an =an a p,"
4487,True,8,2,7,7,0,,,"iraman... ku... kuca or un arpa =an h_ine,"
4488,True,8,2,7,7,0,,,"sirpirka p ne wa arpatunas =an h_i kusu,"
4489,True,6,2,5,5,0,,,"inawroski =an SITARI ki hine oraun,"
4490,True,15,2,14,14,0,,,orano upas ruy wa sorekusu eun arpa =an humi an h_i ka a= erampewtek no
4491,True,8,2,7,7,0,,,"apkas =an ruwe ne a p, a= eokok."
4492,True,5,2,4,4,0,,,"hemanta a= eokok hi kusu,"
4493,True,12,2,11,11,0,,,"sorekusu upas sirkuttek wa nep a= nukar ka somo ki a p,"
4494,True,6,2,5,5,0,,,"ene pon menoko a= pa wa,"
4495,True,10,2,9,9,0,,,"orano nen poka a= kar wa a= siknure rusuy kus,"
4496,True,4,2,3,3,0,,,ika aynu a= pa.
4497,True,13,2,12,12,0,,,"ene nispa kamuy kor ape etok ta turse =an ruwe ne hine orano,"
4498,True,9,2,8,8,0,,,konto rupus pe ka aynu kam situtanu wa ...
4499,True,17,2,16,16,0,,,"kor rupne wa a=... ape ani ne kor anakne ekot pe ne yak a= ye wa kusu,"
4500,True,12,2,11,11,0,,,"a= kamtutanure ani a= tumam a= siknure ruwe ne korka, yayerampewtek pe."
4501,True,14,2,13,13,0,,,"tapne ne sekor hene okkaypo nispa ka a= kowepekennu ka eaykap pe ne kusu,"
4502,True,12,2,11,11,0,,,somo no ene paro a= osuke wa paro a= otte p yayraman.
4503,True,5,2,4,4,0,,,"hosipi ho ... ne sinne."""
4504,True,15,2,14,14,0,,,"sekor kane hawean =an akus, sorekusu nea okkaypo i= koonkami a i= koonkami a hine,"
4505,True,15,2,14,14,0,,,"ora wentarap =an ruwe ne akusu, hure rek tanne rek rerar kasi seske kane an,"
4506,True,8,2,7,7,0,,,"sorekusu tup a= ukosina apekor an poro aynu,"
4507,True,5,2,4,4,0,,,"kamanata sitomus kane an aynu,"
4508,True,6,2,5,5,0,,,iruska h_aw ani ene hawean h_i.
4509,True,18,2,17,17,0,,,"""tan Iskar emko kor okkaypo nispa e= ne wa itak =an ciki e= nu katu ene an h_i."
4510,True,6,2,5,5,0,,,"ruyanpe kamuy sorekus_ upas kamuy sorekusu,"
4511,True,11,2,10,10,0,,,"nupuri kes un puri wen kur a= ne p ne kusu,"
4512,True,18,2,17,17,0,,,"sorekusu nep wen puri a= kor ka somo ki yakka, aekoentasiste p a= ne ruwe ne a p,"
4513,True,4,2,3,3,0,,,"`ruyanpe kamuy upas kamuy,"
4514,True,14,2,13,13,0,,,"tan Yupet emko kor pon menoko, tap pirka menoko isam, kewtumu tura ki kusu,"
4515,True,14,2,13,13,0,,,ruyanpe kamuy i= turay ...i= epunkine yak a= rayke yak mat ne a= kor.'
4516,True,14,2,13,13,0,,,"sekor hawean =an pe ne kusu, upas ruyanpe sorekusu a= nisuk pe ne kusu,"
4517,True,14,2,13,13,0,,,"ruyanpe ani sorekusu nen ka arpa kuni ramu ka somo ki no an pe,"
4518,True,13,2,12,12,0,,,"a= apkaste wa i= ekari ek yakne a= rayke wa a= e wa,"
4519,True,9,2,8,8,0,,,"ora ramaci a= uk kusu ki hine a p,"
4520,True,16,2,15,15,0,,,"ene i= etok peka e= san wa e= uk wa e= siknure ruwe ne a p,"
4521,True,11,2,10,10,0,,,"tane anak a= i= maketa wa a= i= rayke sinne kus_,"
4522,True,7,2,6,6,0,,,"wen kamuy ne eci= i= kar yakka,"
4523,True,8,2,7,7,0,,,"neun nani eci= epirka ka somo ki kusu,"
4524,True,16,2,15,15,0,,,canan no poka kamuy a= ewtanne a= ki kuni eci= ye wa eci= i= kore wa
4525,True,4,2,3,3,0,,,"kamuyewtanne =an yakun oraun,"
4526,True,11,2,10,10,0,,,sorekus_ a= eci= epunkine yakne nep eci= sitoma ka somo ki.
4527,True,7,2,6,6,0,,,ora eani ka kamuy sasimi e= ne.
4528,True,8,2,7,7,0,,,"tan pon menoko ka kamuy sasimi ne kus,"
4529,True,10,2,9,9,0,,,"eci= ukor atarimaene wa siran pe ne a= nu kusu,"
4530,True,11,2,10,10,0,,,"kamuy renkayne e= pa wa e= siknure hi ne aan kus"""
4531,True,5,2,4,4,0,,,sekor wentarap =an ruwe ne.
4532,True,10,2,9,9,0,,,oraun onkami =an SITARI iruska =an kor konto a= hopunire.
4533,True,6,2,5,5,0,,,"cananno poka sekor_ ne a korka,"
4534,True,13,2,12,12,0,,,"kamuy hopuni kuni okkasike ta a= hopunire ruwe ne akus, ora wentarap =an."
4535,True,6,2,5,5,0,,,"sorekusu asir sapa tuye kane an,"
4536,True,9,2,8,8,0,,,"kamuy kus koraci an kur mina kane an h_ine,"
4537,True,9,2,8,8,0,,,"""ineapkusun sorekus_ cananno poka sekor hawean =an a korka,"
4538,True,11,2,10,10,0,,,"sorekusu eci= ye itak e= kore. e= ye itak pirka kusu,"
4539,True,8,2,7,7,0,,,"tane kamuy, sapane kamuy ne an =an wa,"
4540,True,8,2,7,7,0,,,"sorekusu nep a= esirkirap ka somo ki kus_,"
4541,True,6,2,5,5,0,,,"a= eci= pirkare kus ne na."""
4542,True,7,2,6,6,0,,,"sekor wentarap =an ruwe ne hine ora,"
4543,True,8,2,7,7,0,,,"""nep ka wen puri h_ene a= kor yakka,"
4544,True,9,2,8,8,0,,,"nep ka a= e ka somo ki p kusu,"
4545,True,9,2,8,8,0,,,"upas poro h_i kusu a= kami eci= e yakka,"
4546,True,10,2,9,9,0,,,"neun ani eci= sitoma ka somo ki p ne na."""
4547,True,2,2,1,1,0,,,"sekor kane,"
4548,True,10,2,9,9,0,,,"ora,"" a= urihi anakne a= ninkehe turano eci= eyyok yakne,"
4549,True,7,2,6,6,0,,,"atayehe sorekusu eci= epirka p ne na."""
4550,True,7,2,6,6,0,,,"sekor wentarap =an ruwe ne hine ora,"
4551,True,14,2,13,13,0,,,"konto isimne nea nispa turano a= ri wa a= supa wa a= e SITARI,"
4552,True,7,2,6,6,0,,,konto ninkehe urihi anakne a= se ...
4553,True,6,2,5,5,0,,,"orano nea pon menoko ahup wa,"
4554,True,13,2,12,12,0,,,"cis a cis a kor ki ruwe ne hine ora ahup pa hine,"
4555,True,5,2,4,4,0,,,kuca or_ ta hosipi =an.
4556,True,8,2,7,7,0,,,konto sirpirka p ne kusu hosipi =an h_ine
4557,True,9,2,8,8,0,,,"kuca or_ ta ek =an h_ine, iramante =an hine,"
4558,True,13,2,12,12,0,,,"yuk ne ciki kamuy ne ciki nuwe a= koan h_ine ora, kucasanke =an."
4559,True,6,2,5,5,0,,,"nea kamuy ur a= se hine,"
4560,True,8,2,7,7,0,,,a= se hine kotan or_ ta hosipi =an.
4561,True,13,2,12,12,0,,,"a= ona ""makanak ne anakne? hine a= poho ene upas ne manu p,"
4562,True,7,2,6,6,0,,,"ene ruy siran pe makanak ne wa."""
4563,True,1,2,1,1,0,,,"sekor,"
4564,True,5,2,4,4,0,,,"""a= po a= epotara kus_."""
4565,True,6,2,5,5,0,,,"sekor a= ona hawean wa kus,"
4566,True,15,2,14,14,0,,,"""tapne kane ne ruwe ne wa yaykewkor =an kaspa hene ki ka somo ki korka,"
4567,True,4,2,3,3,0,,,"ki ruwe ne wa,"
4568,True,17,2,16,16,0,,,"hine ora kuca or_ ta hosipi =an h_ine ora yuk ka kamuy ka nuwe a= koan korka,"
4569,True,6,2,5,5,0,,,ene a= se h_i ka isam.
4570,True,16,2,15,15,0,,,"tan ninke, ur, nupuri kes un puri wen kur urihi patek ne yakka a= se kusu,"
4571,True,6,2,5,5,0,,,"orowa a= se wa san =an."""
4572,True,6,2,5,5,0,,,"sekor hawean =an ruwe ne akusu,"
4573,True,12,2,11,11,0,,,a= onaha ikopuntek ka i= kewehomsu ruwe ne hine ora oka =an.
4574,True,11,2,10,10,0,,,"ekimne =an ka somo ki no oka =an ruwe ne akus_,"
4575,True,8,2,7,7,0,,,"sineanta esoyne humas h_ine, a= unu soyene akusu,"
4576,True,10,2,9,9,0,,,"""tu okkaypo pon menoko sinep soy ta poro sike ki."
4577,True,7,2,6,6,0,,,"pon menoko tura ren oka ruwe ne."""
4578,True,4,2,3,3,0,,,"sekor kane hawean kus,"
4579,True,5,2,4,4,0,,,"ahuptere kusu a= ye h_ine,"
4580,True,4,2,3,3,0,,,iyupne utar an h_ine
4581,True,11,2,10,10,0,,,"""kiyanne kur anak Yupet ta ...Yupet un iwor or_ ta iramante."
4582,True,6,2,5,5,0,,,"asinuma poniwne kur a= ne p,"
4583,True,13,2,12,12,0,,,"makanak ne kusu tan Iskar ta ek =an wa ene iramante =an siri,"
4584,True,10,2,9,9,0,,,"kuca a= kar wa ki siri ene an h_i ne."""
4585,True,12,2,11,11,0,,,"sekor ne oro ta rewsi =an okkaypo hawean pe ne a p,"
4586,True,8,2,7,7,0,,,"a= ahuptere kusu a= ye ruwe ne akusu,"
4587,True,10,2,9,9,0,,,"nea okkaypo utar, poniwne okkaypo ... kiyanne hike hoski ahun."
4588,True,4,2,3,3,0,,,poniwne h_ike iyos ahun.
4589,True,9,2,8,8,0,,,"nea pon menoko os ahun hine ahup pa hine,"
4590,True,12,2,11,11,0,,,rok pa ruwe ne wa orano a= erankarap. a= onaha erankarap pa.
4591,True,11,2,10,10,0,,,"""sorekusu a= kor okkaypo nispa an kuskeraypo a= turesi siknu ora,"
4592,True,16,2,15,15,0,,,"a= turesihi sorekusu `makanak an =an wa ene i= siknure ruwe ne ya a= eramiskari kusu,"
4593,True,12,2,11,11,0,,,ne okkaypo ne yak easir_ turano an =an pe ne.' sekor hawean.
4594,True,6,2,5,5,0,,,orano a= kor okkaypo oro ...
4595,True,13,2,12,12,0,,,"oro ta an h_i i= ye p ne kusu arki =an ruwe ne."""
4596,True,9,2,8,8,0,,,sekor kane hawean orano haweoka kor ki ruwe ne.
4597,True,7,2,6,6,0,,,orano a= onaha onkami a onkami a.
4598,True,8,2,7,7,0,,,"asinuma ne yakka ki ruwe ne hine ora,"
4599,True,9,2,8,8,0,,,ne okkaypo utar sorekus_ i= kotoritori pa hine hosippa.
4600,True,9,2,8,8,0,,,"nea menoko hoppa hine hosippa pa ruwe ne hine,"
4601,True,5,2,4,4,0,,,orano a= ewtanne oka =an.
4602,True,14,2,13,13,0,,,sorekusu ineapkusun askay wa iki ya ka yuptek wa iki ya ka a= eramiskari.
4603,True,8,2,7,7,0,,,"sorekusu pak yuptek pe isam pe ne hine,"
4604,True,11,2,10,10,0,,,sirhanke kuni i= epakasnu p ne kusu ora a= tura h_ine
4605,True,12,2,11,11,0,,,"Yupet emko kor_ nispa utar_ ne yak ye pa p ne kus,"
4606,True,8,2,7,7,0,,,"Yupet emko ta paye =an ruwe ne hine,"
4607,True,10,2,9,9,0,,,"kotan kor kur_ ne yak ye pa p ne kusu,"
4608,True,6,2,5,5,0,,,"cise soy ta paye =an akusu,"
4609,True,4,2,3,3,0,,,"nani hoski awosma orano,"
4610,True,9,2,8,8,0,,,"""nea i= siknure okkaypo a= tura wa ek =an."""
4611,True,7,2,6,6,0,,,"sekor onautari eun hawean pe ne kusu,"
4612,True,6,2,5,5,0,,,"sorekus a= i= eyaykopuntek kor orano,"
4613,True,12,2,11,11,0,,,nea cise kor_ nispa ineapkusun pawetok kor hawean y_a ka a= eramiskari.
4614,True,9,2,8,8,0,,,"i= erankarap sorekusu ki pa ruwe ne hine orano,"
4615,True,8,2,7,7,0,,,"konto nea okkaypo utar ka iwak pa orano,"
4616,True,9,2,8,8,0,,,"""a= kor okkaypo nispa an kuskeraypo a= turesi siknu."
4617,True,12,2,11,11,0,,,"aoka orowa a= turesi a= hotanukar kunak a= ramu p, somo ayne,"
4618,True,7,2,6,6,0,,,"a= kor okkaypo nispa apkas sinne yakka,"
4619,True,8,2,7,7,0,,,"sorekusu kamuy renkayne sorekusu kamuy okkaypo sone kusu,"
4620,True,10,2,9,9,0,,,"sorekusu a= turesi siknu wa a= nukar siri ene an."""
4621,True,9,2,8,8,0,,,"sekor haweoka kor ki pa ruwe ne hine orano,"
4622,True,13,2,12,12,0,,,"toritori oka =an rapokke, mat sak no okay pa p ne kusu ora,"
4623,True,5,2,4,4,0,,,"pirka menoko etun pa wa,"
4624,True,4,2,3,3,0,,,kiyanne okkaypo onaha koyantone.
4625,True,9,2,8,8,0,,,"poniwne okkaypo sinna unihi a= kar SITARI ki wa,"
4626,True,11,2,10,10,0,,,"oro ta onaha kor wa okay pe upakno kane usaraypa wa,"
4627,True,10,2,9,9,0,,,usoy ta oka siri a= nukar kor orano arki =an.
4628,True,19,2,18,18,0,,,orano a= uni ta oka =an wa ekimne =an kor yuk ne ciki kamuy ne ciki nuwe a= koan.
4629,True,8,2,7,7,0,,,"a= unu apekes poka otke ka somo ki,"
4630,True,11,2,10,10,0,,,"wakka ne ciki ni ne ciki rura wa ki kor orano,"
4631,True,9,2,8,8,0,,,"oka =an rapokke honkor hine nuwap ruwe ne akus,"
4632,True,4,2,3,3,0,,,"okkayo tennep kor orano,"
4633,True,8,2,7,7,0,,,"""ene a= eykoytupa p iyomap ne rok kusu,"
4634,True,9,2,8,8,0,,,"a= unu ... a= kosmaci okkayo po kor siran."""
4635,True,11,2,10,10,0,,,sekor a= unuutari hawoka kor eyaykopuntek pa kor orano oka =an.
4636,True,12,2,11,11,0,,,"nep a= e rusuy nep a= kor_ rusuy somo ki korka ora,"
4637,True,8,2,7,7,0,,,"weyyuk at wa isitoma =an pe ne korka,"
4638,True,11,2,10,10,0,,,"Yupet emko un arparusuy =an kor sinen ne arpa =an SITARI,"
4639,True,12,2,11,11,0,,,konto pakkay =an wa utura =an wa Yupet ta paye =an SITARI.
4640,True,11,2,10,10,0,,,a= yuputari sine irwak a= ne p ne kusu i= kosinewpa.
4641,True,6,2,5,5,0,,,"irwak sinne sorekusu ikipa =an kor,"
4642,True,10,2,9,9,0,,,"sorekusu oka =an rapokkehe onne utar onne p ne kusu,"
4643,True,9,2,8,8,0,,,esipinpap a= macihi kar wa onautari kasi a= ose.
4644,True,12,2,11,11,0,,,"unu utar ka unuhu kasi a= ose kor orano oka =an kor,"
4645,True,10,2,9,9,0,,,arpa =an kor ekari no ne pekor onne kur isam.
4646,True,9,2,8,8,0,,,"ora hosipi =an wa suy iyoyapake arpa =an kor,"
4647,True,6,2,5,5,0,,,"ona rupnemat kamuy isam a yakka,"
4648,True,6,2,5,5,0,,,sorekusu a= yuputari ne yakka posiresitte.
4649,True,7,2,6,6,0,,,aoka ne yakka posiresitte =an pe ne.
4650,True,11,2,10,10,0,,,"a= poutari rupne pa h_i orano ukoapkas pa sorekusu ki wa,"
4651,True,11,2,10,10,0,,,"a= yuputari ka i= koapkas pa wa ki kor arki kor,"
4652,True,7,2,6,6,0,,,"poutari tane rupne pa p ne kusu,"
4653,True,5,2,4,4,0,,,toritori ka ohonno oka SITARI
4654,True,8,2,7,7,0,,,arpa =an kor_ neno utaspa uneno ukar =an.
4655,True,8,2,7,7,0,,,"rapok a= onautari ka isam pa okake ta,"
4656,True,8,2,7,7,0,,,"sorekus_ pakno nispa isam nispa a= ne wa,"
4657,True,15,2,14,14,0,,,"nep a= e rusuy ka nep a= kor_ rusuy ka somo ki no ki ayne,"
4658,True,9,2,8,8,0,,,"tane onne =an siri ene an h_i ne kusu,"
4659,True,12,2,11,11,0,,,"ora nupuri kes un puri wen kur a= nomi p ne kusu,"
4660,True,7,2,6,6,0,,,i= sermakus wa ne kuni a= ramu.
4661,True,15,2,14,14,0,,,"nep a= sitoma ka nep a= kor_ rusuy ka somo ki no oka =an ayne,"
4662,True,11,2,10,10,0,,,tane onne =an siri ene an h_i ne kus_ a= eysoytak.
4663,True,5,2,4,4,0,,,sekor sino nispa hawean sekor.
4664,True,3,2,2,2,0,,,OOCOOBA KOCOOBA KA?
4665,True,7,2,6,6,0,,,"poro compa, pon compa TTE ITTARA YAPPASI"
4666,True,14,2,13,13,0,,,"MUKASI WA SOOIU、 poro compa pon compa SONO COOBA YARU HITORA wen w_a ani,"
4667,True,6,2,5,5,0,,,"sorekusu yaywennukar aynu utar ki SITE,"
4668,True,11,2,10,10,0,,,"nep ka puma ka a= kore pa ka somo ki no,"
4669,True,8,2,7,7,0,,,"a= eywanke pa onne pakno ki pa SITE,"
4670,False,11,2,10,8,2,ja,"NO HITO || HITO TTEIU,","konto Iskar NO HITO TTEIU, SOREKARA SONO ekasi GA KODOMORA OITE,"
4671,False,9,2,8,7,1,ja,MO SINAIDE,"SOSITE CIKAWARETE NANMO a= kore MO SINAIDE hosipi SITE,"
4672,True,10,2,9,9,0,,,"ku= poutari MUSUKORA ITANO WAKARARETARA MATA KURUBE TTE ITTEIRU UCINI,"
4673,True,9,2,8,8,0,,,"SONO MATA KITE, SONO MUSUKORA CIRERARETE ITTA TOKI NI,"
4674,True,14,2,13,13,0,,,"SONO konto NANI hapo utar e kor oka. mici utar e kor oka TTE,"
4675,True,8,2,7,7,0,,,"yaynu pa SITE cep sinep eikka pa SITE,"
4676,True,6,2,5,5,0,,,"kunne mu... kor wa paye SITE,"
4677,True,11,2,10,10,0,,,"umma ATOSA ere SIRU CIMORIDE SOOYATTE eikka pa SITANO OBOERARETE, konto,"
4678,True,9,2,8,8,0,,,"ATOSA KORARERUKA SIRAN TTE, SONO ekasi WA SOO ITTE,"
4679,True,9,2,8,8,0,,,"ku= po utar, ""a= i= rayke kusu ne yakun,"
4680,True,11,2,10,10,0,,,"MINNA IPPENNI mici ATO TOMO ray =an SITA HOO II"" TTE,"
4681,True,6,2,5,5,0,,,"KODOMO ATO WA po ATO IUNONI,"
4682,False,8,2,7,5,2,hi,NAIBA DAMEDA || DAMEDA TTE,"santekehe NAIBA DAMEDA TTE SONO mici ATO ITTE,"
4683,True,10,2,9,9,0,,,"konto IMOOTO, matakihi turano ren ne SITE kira pa SITE"
4684,True,6,2,5,5,0,,,"COTTO mun tum ta paye SITAKE,"
4685,True,13,2,12,12,0,,,SUGU SONO unuhu ATO pewtanke ne ya humse ne ya ki pa SITE
4686,True,12,2,11,11,0,,,"MOO a= ronnu SITATTE yaynu pa kor orano kira wa payeoka ayne,"
4687,True,9,2,8,8,0,,,"hinak ta paye pa pet etok ta ki akusu,"
4688,True,13,2,12,12,0,,,"sorekusu kamuy ek … arki siri ne ruwe ne kuni ramu pa SITE,"
4689,True,6,2,5,5,0,,,"oro ta inaw roski pa SITE,"
4690,True,6,2,5,5,0,,,"""tapne ne wa Iskar wa kira,"
4691,True,13,2,12,12,0,,,"Iskar hontomo wa kira =an wa arki =an ruwe ne. kamuy i= epunkine."""
